Issue ID,Description,State,Severity,Story Points,Project Path,Location Kind,Path,Line,Column,Incident ID,Help Link,Assembly Name,Assembly Version,Assembly Public Key,Snippet
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,tests\ModelContextProtocol.AspNetCore.Tests\ModelContextProtocol.AspNetCore.Tests.csproj,File,tests\ModelContextProtocol.AspNetCore.Tests\OAuth\AuthTests.cs,877,8,M:System.Uri.#ctor(System.String),,,,,"await using var transport = new HttpClientTransport(new()          {              Endpoint = new(McpServerUrl),              OAuth = new()              {                  ClientId = ""demo-client"",                  ClientSecret = ""demo-secret"",                  RedirectUri = new Uri(""http://localhost:1179/callback""),                  AuthorizationRedirectDelegate = HandleAuthorizationUrlAsync,              },          }, HttpClient, LoggerFactory);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,tests\ModelContextProtocol.AspNetCore.Tests\ModelContextProtocol.AspNetCore.Tests.csproj,File,tests\ModelContextProtocol.AspNetCore.Tests\OAuth\AuthTests.cs,877,8,T:System.Uri,,,,,"await using var transport = new HttpClientTransport(new()          {              Endpoint = new(McpServerUrl),              OAuth = new()              {                  ClientId = ""demo-client"",                  ClientSecret = ""demo-secret"",                  RedirectUri = new Uri(""http://localhost:1179/callback""),                  AuthorizationRedirectDelegate = HandleAuthorizationUrlAsync,              },          }, HttpClient, LoggerFactory);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,tests\ModelContextProtocol.AspNetCore.Tests\ModelContextProtocol.AspNetCore.Tests.csproj,File,tests\ModelContextProtocol.AspNetCore.Tests\OAuth\AuthTests.cs,867,8,T:System.Net.Http.HttpContent,,,,,"var metadata = await metadataResponse.Content.ReadFromJsonAsync<ProtectedResourceMetadata>(              McpJsonUtilities.DefaultOptions,              TestContext.Current.CancellationToken          );"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,tests\ModelContextProtocol.AspNetCore.Tests\ModelContextProtocol.AspNetCore.Tests.csproj,File,tests\ModelContextProtocol.AspNetCore.Tests\OAuth\AuthTests.cs,829,8,T:System.Uri,,,,,"await using var transport = new HttpClientTransport(new()          {              Endpoint = new Uri($""{McpServerUrl}{requestedResourcePath}""),              OAuth = new()              {                  ClientId = ""demo-client"",                  ClientSecret = ""demo-secret"",                  RedirectUri = new Uri(""http://localhost:1179/callback""),                  AuthorizationRedirectDelegate = HandleAuthorizationUrlAsync,              },          }, HttpClient, LoggerFactory);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,tests\ModelContextProtocol.AspNetCore.Tests\ModelContextProtocol.AspNetCore.Tests.csproj,File,tests\ModelContextProtocol.AspNetCore.Tests\OAuth\AuthTests.cs,829,8,M:System.Uri.#ctor(System.String),,,,,"await using var transport = new HttpClientTransport(new()          {              Endpoint = new Uri($""{McpServerUrl}{requestedResourcePath}""),              OAuth = new()              {                  ClientId = ""demo-client"",                  ClientSecret = ""demo-secret"",                  RedirectUri = new Uri(""http://localhost:1179/callback""),                  AuthorizationRedirectDelegate = HandleAuthorizationUrlAsync,              },          }, HttpClient, LoggerFactory);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,tests\ModelContextProtocol.AspNetCore.Tests\ModelContextProtocol.AspNetCore.Tests.csproj,File,tests\ModelContextProtocol.AspNetCore.Tests\OAuth\AuthTests.cs,829,8,T:System.Uri,,,,,"await using var transport = new HttpClientTransport(new()          {              Endpoint = new Uri($""{McpServerUrl}{requestedResourcePath}""),              OAuth = new()              {                  ClientId = ""demo-client"",                  ClientSecret = ""demo-secret"",                  RedirectUri = new Uri(""http://localhost:1179/callback""),                  AuthorizationRedirectDelegate = HandleAuthorizationUrlAsync,              },          }, HttpClient, LoggerFactory);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,tests\ModelContextProtocol.AspNetCore.Tests\ModelContextProtocol.AspNetCore.Tests.csproj,File,tests\ModelContextProtocol.AspNetCore.Tests\OAuth\AuthTests.cs,829,8,T:System.Uri,,,,,"await using var transport = new HttpClientTransport(new()          {              Endpoint = new Uri($""{McpServerUrl}{requestedResourcePath}""),              OAuth = new()              {                  ClientId = ""demo-client"",                  ClientSecret = ""demo-secret"",                  RedirectUri = new Uri(""http://localhost:1179/callback""),                  AuthorizationRedirectDelegate = HandleAuthorizationUrlAsync,              },          }, HttpClient, LoggerFactory);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,tests\ModelContextProtocol.AspNetCore.Tests\ModelContextProtocol.AspNetCore.Tests.csproj,File,tests\ModelContextProtocol.AspNetCore.Tests\OAuth\AuthTests.cs,829,8,M:System.Uri.#ctor(System.String),,,,,"await using var transport = new HttpClientTransport(new()          {              Endpoint = new Uri($""{McpServerUrl}{requestedResourcePath}""),              OAuth = new()              {                  ClientId = ""demo-client"",                  ClientSecret = ""demo-secret"",                  RedirectUri = new Uri(""http://localhost:1179/callback""),                  AuthorizationRedirectDelegate = HandleAuthorizationUrlAsync,              },          }, HttpClient, LoggerFactory);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,tests\ModelContextProtocol.AspNetCore.Tests\ModelContextProtocol.AspNetCore.Tests.csproj,File,tests\ModelContextProtocol.AspNetCore.Tests\OAuth\AuthTests.cs,829,8,T:System.Uri,,,,,"await using var transport = new HttpClientTransport(new()          {              Endpoint = new Uri($""{McpServerUrl}{requestedResourcePath}""),              OAuth = new()              {                  ClientId = ""demo-client"",                  ClientSecret = ""demo-secret"",                  RedirectUri = new Uri(""http://localhost:1179/callback""),                  AuthorizationRedirectDelegate = HandleAuthorizationUrlAsync,              },          }, HttpClient, LoggerFactory);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,tests\ModelContextProtocol.AspNetCore.Tests\ModelContextProtocol.AspNetCore.Tests.csproj,File,tests\ModelContextProtocol.AspNetCore.Tests\OAuth\AuthTests.cs,788,8,T:System.Uri,,,,,"await using var transport = new HttpClientTransport(new()          {              Endpoint = new Uri($""{McpServerUrl}{requestedResourcePath}""),              OAuth = new()              {                  ClientId = ""demo-client"",                  ClientSecret = ""demo-secret"",                  RedirectUri = new Uri(""http://localhost:1179/callback""),                  AuthorizationRedirectDelegate = HandleAuthorizationUrlAsync,              },          }, HttpClient, LoggerFactory);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,tests\ModelContextProtocol.AspNetCore.Tests\ModelContextProtocol.AspNetCore.Tests.csproj,File,tests\ModelContextProtocol.AspNetCore.Tests\OAuth\AuthTests.cs,788,8,M:System.Uri.#ctor(System.String),,,,,"await using var transport = new HttpClientTransport(new()          {              Endpoint = new Uri($""{McpServerUrl}{requestedResourcePath}""),              OAuth = new()              {                  ClientId = ""demo-client"",                  ClientSecret = ""demo-secret"",                  RedirectUri = new Uri(""http://localhost:1179/callback""),                  AuthorizationRedirectDelegate = HandleAuthorizationUrlAsync,              },          }, HttpClient, LoggerFactory);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,tests\ModelContextProtocol.AspNetCore.Tests\ModelContextProtocol.AspNetCore.Tests.csproj,File,tests\ModelContextProtocol.AspNetCore.Tests\OAuth\AuthTests.cs,788,8,T:System.Uri,,,,,"await using var transport = new HttpClientTransport(new()          {              Endpoint = new Uri($""{McpServerUrl}{requestedResourcePath}""),              OAuth = new()              {                  ClientId = ""demo-client"",                  ClientSecret = ""demo-secret"",                  RedirectUri = new Uri(""http://localhost:1179/callback""),                  AuthorizationRedirectDelegate = HandleAuthorizationUrlAsync,              },          }, HttpClient, LoggerFactory);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,tests\ModelContextProtocol.AspNetCore.Tests\ModelContextProtocol.AspNetCore.Tests.csproj,File,tests\ModelContextProtocol.AspNetCore.Tests\OAuth\AuthTests.cs,788,8,T:System.Uri,,,,,"await using var transport = new HttpClientTransport(new()          {              Endpoint = new Uri($""{McpServerUrl}{requestedResourcePath}""),              OAuth = new()              {                  ClientId = ""demo-client"",                  ClientSecret = ""demo-secret"",                  RedirectUri = new Uri(""http://localhost:1179/callback""),                  AuthorizationRedirectDelegate = HandleAuthorizationUrlAsync,              },          }, HttpClient, LoggerFactory);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,tests\ModelContextProtocol.AspNetCore.Tests\ModelContextProtocol.AspNetCore.Tests.csproj,File,tests\ModelContextProtocol.AspNetCore.Tests\OAuth\AuthTests.cs,788,8,M:System.Uri.#ctor(System.String),,,,,"await using var transport = new HttpClientTransport(new()          {              Endpoint = new Uri($""{McpServerUrl}{requestedResourcePath}""),              OAuth = new()              {                  ClientId = ""demo-client"",                  ClientSecret = ""demo-secret"",                  RedirectUri = new Uri(""http://localhost:1179/callback""),                  AuthorizationRedirectDelegate = HandleAuthorizationUrlAsync,              },          }, HttpClient, LoggerFactory);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,tests\ModelContextProtocol.AspNetCore.Tests\ModelContextProtocol.AspNetCore.Tests.csproj,File,tests\ModelContextProtocol.AspNetCore.Tests\OAuth\AuthTests.cs,788,8,T:System.Uri,,,,,"await using var transport = new HttpClientTransport(new()          {              Endpoint = new Uri($""{McpServerUrl}{requestedResourcePath}""),              OAuth = new()              {                  ClientId = ""demo-client"",                  ClientSecret = ""demo-secret"",                  RedirectUri = new Uri(""http://localhost:1179/callback""),                  AuthorizationRedirectDelegate = HandleAuthorizationUrlAsync,              },          }, HttpClient, LoggerFactory);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,tests\ModelContextProtocol.AspNetCore.Tests\ModelContextProtocol.AspNetCore.Tests.csproj,File,tests\ModelContextProtocol.AspNetCore.Tests\OAuth\AuthTests.cs,772,8,T:Microsoft.AspNetCore.Authentication.JwtBearer.JwtBearerDefaults,,,,,Builder.Services.Configure<AuthenticationOptions>(options => options.DefaultChallengeScheme = JwtBearerDefaults.AuthenticationScheme);
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,tests\ModelContextProtocol.AspNetCore.Tests\ModelContextProtocol.AspNetCore.Tests.csproj,File,tests\ModelContextProtocol.AspNetCore.Tests\OAuth\AuthTests.cs,772,8,F:Microsoft.AspNetCore.Authentication.JwtBearer.JwtBearerDefaults.AuthenticationScheme,,,,,Builder.Services.Configure<AuthenticationOptions>(options => options.DefaultChallengeScheme = JwtBearerDefaults.AuthenticationScheme);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,tests\ModelContextProtocol.AspNetCore.Tests\ModelContextProtocol.AspNetCore.Tests.csproj,File,tests\ModelContextProtocol.AspNetCore.Tests\OAuth\AuthTests.cs,733,8,T:System.Uri,,,,,"await using var transport = new HttpClientTransport(new()          {              Endpoint = endpoint,              OAuth = new()              {                  ClientId = ""demo-client"",                  ClientSecret = ""demo-secret"",                  RedirectUri = new Uri(""http://localhost:1179/callback""),                  AuthorizationRedirectDelegate = HandleAuthorizationUrlAsync,              },          }, HttpClient, LoggerFactory);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,tests\ModelContextProtocol.AspNetCore.Tests\ModelContextProtocol.AspNetCore.Tests.csproj,File,tests\ModelContextProtocol.AspNetCore.Tests\OAuth\AuthTests.cs,733,8,M:System.Uri.#ctor(System.String),,,,,"await using var transport = new HttpClientTransport(new()          {              Endpoint = endpoint,              OAuth = new()              {                  ClientId = ""demo-client"",                  ClientSecret = ""demo-secret"",                  RedirectUri = new Uri(""http://localhost:1179/callback""),                  AuthorizationRedirectDelegate = HandleAuthorizationUrlAsync,              },          }, HttpClient, LoggerFactory);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,tests\ModelContextProtocol.AspNetCore.Tests\ModelContextProtocol.AspNetCore.Tests.csproj,File,tests\ModelContextProtocol.AspNetCore.Tests\OAuth\AuthTests.cs,733,8,T:System.Uri,,,,,"await using var transport = new HttpClientTransport(new()          {              Endpoint = endpoint,              OAuth = new()              {                  ClientId = ""demo-client"",                  ClientSecret = ""demo-secret"",                  RedirectUri = new Uri(""http://localhost:1179/callback""),                  AuthorizationRedirectDelegate = HandleAuthorizationUrlAsync,              },          }, HttpClient, LoggerFactory);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,tests\ModelContextProtocol.AspNetCore.Tests\ModelContextProtocol.AspNetCore.Tests.csproj,File,tests\ModelContextProtocol.AspNetCore.Tests\OAuth\AuthTests.cs,733,8,T:System.Uri,,,,,"await using var transport = new HttpClientTransport(new()          {              Endpoint = endpoint,              OAuth = new()              {                  ClientId = ""demo-client"",                  ClientSecret = ""demo-secret"",                  RedirectUri = new Uri(""http://localhost:1179/callback""),                  AuthorizationRedirectDelegate = HandleAuthorizationUrlAsync,              },          }, HttpClient, LoggerFactory);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,tests\ModelContextProtocol.AspNetCore.Tests\ModelContextProtocol.AspNetCore.Tests.csproj,File,tests\ModelContextProtocol.AspNetCore.Tests\OAuth\AuthTests.cs,731,8,T:System.Uri,,,,,"var endpoint = new Uri(new Uri(McpServerUrl), resourcePath);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,tests\ModelContextProtocol.AspNetCore.Tests\ModelContextProtocol.AspNetCore.Tests.csproj,File,tests\ModelContextProtocol.AspNetCore.Tests\OAuth\AuthTests.cs,731,8,M:System.Uri.#ctor(System.String),,,,,"var endpoint = new Uri(new Uri(McpServerUrl), resourcePath);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,tests\ModelContextProtocol.AspNetCore.Tests\ModelContextProtocol.AspNetCore.Tests.csproj,File,tests\ModelContextProtocol.AspNetCore.Tests\OAuth\AuthTests.cs,731,8,T:System.Uri,,,,,"var endpoint = new Uri(new Uri(McpServerUrl), resourcePath);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,tests\ModelContextProtocol.AspNetCore.Tests\ModelContextProtocol.AspNetCore.Tests.csproj,File,tests\ModelContextProtocol.AspNetCore.Tests\OAuth\AuthTests.cs,731,8,"M:System.Uri.#ctor(System.Uri,System.String)",,,,,"var endpoint = new Uri(new Uri(McpServerUrl), resourcePath);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,tests\ModelContextProtocol.AspNetCore.Tests\ModelContextProtocol.AspNetCore.Tests.csproj,File,tests\ModelContextProtocol.AspNetCore.Tests\OAuth\AuthTests.cs,700,8,T:Microsoft.AspNetCore.Authentication.JwtBearer.JwtBearerDefaults,,,,,Builder.Services.Configure<AuthenticationOptions>(options => options.DefaultChallengeScheme = JwtBearerDefaults.AuthenticationScheme);
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,tests\ModelContextProtocol.AspNetCore.Tests\ModelContextProtocol.AspNetCore.Tests.csproj,File,tests\ModelContextProtocol.AspNetCore.Tests\OAuth\AuthTests.cs,700,8,F:Microsoft.AspNetCore.Authentication.JwtBearer.JwtBearerDefaults.AuthenticationScheme,,,,,Builder.Services.Configure<AuthenticationOptions>(options => options.DefaultChallengeScheme = JwtBearerDefaults.AuthenticationScheme);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,tests\ModelContextProtocol.AspNetCore.Tests\ModelContextProtocol.AspNetCore.Tests.csproj,File,tests\ModelContextProtocol.AspNetCore.Tests\OAuth\AuthTests.cs,669,8,T:System.Uri,,,,,"await using var transport = new HttpClientTransport(new()          {              Endpoint = new(McpServerUrl),              OAuth = new()              {                  ClientId = ""demo-client"",                  ClientSecret = ""demo-secret"",                  RedirectUri = new Uri(""http://localhost:1179/callback""),                  AuthorizationRedirectDelegate = HandleAuthorizationUrlAsync,              },          }, HttpClient, LoggerFactory);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,tests\ModelContextProtocol.AspNetCore.Tests\ModelContextProtocol.AspNetCore.Tests.csproj,File,tests\ModelContextProtocol.AspNetCore.Tests\OAuth\AuthTests.cs,669,8,M:System.Uri.#ctor(System.String),,,,,"await using var transport = new HttpClientTransport(new()          {              Endpoint = new(McpServerUrl),              OAuth = new()              {                  ClientId = ""demo-client"",                  ClientSecret = ""demo-secret"",                  RedirectUri = new Uri(""http://localhost:1179/callback""),                  AuthorizationRedirectDelegate = HandleAuthorizationUrlAsync,              },          }, HttpClient, LoggerFactory);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,tests\ModelContextProtocol.AspNetCore.Tests\ModelContextProtocol.AspNetCore.Tests.csproj,File,tests\ModelContextProtocol.AspNetCore.Tests\OAuth\AuthTests.cs,669,8,T:System.Uri,,,,,"await using var transport = new HttpClientTransport(new()          {              Endpoint = new(McpServerUrl),              OAuth = new()              {                  ClientId = ""demo-client"",                  ClientSecret = ""demo-secret"",                  RedirectUri = new Uri(""http://localhost:1179/callback""),                  AuthorizationRedirectDelegate = HandleAuthorizationUrlAsync,              },          }, HttpClient, LoggerFactory);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,tests\ModelContextProtocol.AspNetCore.Tests\ModelContextProtocol.AspNetCore.Tests.csproj,File,tests\ModelContextProtocol.AspNetCore.Tests\OAuth\AuthTests.cs,669,8,T:System.Uri,,,,,"await using var transport = new HttpClientTransport(new()          {              Endpoint = new(McpServerUrl),              OAuth = new()              {                  ClientId = ""demo-client"",                  ClientSecret = ""demo-secret"",                  RedirectUri = new Uri(""http://localhost:1179/callback""),                  AuthorizationRedirectDelegate = HandleAuthorizationUrlAsync,              },          }, HttpClient, LoggerFactory);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,tests\ModelContextProtocol.AspNetCore.Tests\ModelContextProtocol.AspNetCore.Tests.csproj,File,tests\ModelContextProtocol.AspNetCore.Tests\OAuth\AuthTests.cs,669,8,M:System.Uri.#ctor(System.String),,,,,"await using var transport = new HttpClientTransport(new()          {              Endpoint = new(McpServerUrl),              OAuth = new()              {                  ClientId = ""demo-client"",                  ClientSecret = ""demo-secret"",                  RedirectUri = new Uri(""http://localhost:1179/callback""),                  AuthorizationRedirectDelegate = HandleAuthorizationUrlAsync,              },          }, HttpClient, LoggerFactory);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,tests\ModelContextProtocol.AspNetCore.Tests\ModelContextProtocol.AspNetCore.Tests.csproj,File,tests\ModelContextProtocol.AspNetCore.Tests\OAuth\AuthTests.cs,669,8,T:System.Uri,,,,,"await using var transport = new HttpClientTransport(new()          {              Endpoint = new(McpServerUrl),              OAuth = new()              {                  ClientId = ""demo-client"",                  ClientSecret = ""demo-secret"",                  RedirectUri = new Uri(""http://localhost:1179/callback""),                  AuthorizationRedirectDelegate = HandleAuthorizationUrlAsync,              },          }, HttpClient, LoggerFactory);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,tests\ModelContextProtocol.AspNetCore.Tests\ModelContextProtocol.AspNetCore.Tests.csproj,File,tests\ModelContextProtocol.AspNetCore.Tests\OAuth\AuthTests.cs,636,8,T:System.Uri,,,,,"await using var transport = new HttpClientTransport(new()          {              Endpoint = new(McpServerUrl),              OAuth = new()              {                  ClientId = ""demo-client"",                  ClientSecret = ""demo-secret"",                  RedirectUri = new Uri(""http://localhost:1179/callback""),                  AuthorizationRedirectDelegate = HandleAuthorizationUrlAsync,              },          }, HttpClient, LoggerFactory);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,tests\ModelContextProtocol.AspNetCore.Tests\ModelContextProtocol.AspNetCore.Tests.csproj,File,tests\ModelContextProtocol.AspNetCore.Tests\OAuth\AuthTests.cs,636,8,M:System.Uri.#ctor(System.String),,,,,"await using var transport = new HttpClientTransport(new()          {              Endpoint = new(McpServerUrl),              OAuth = new()              {                  ClientId = ""demo-client"",                  ClientSecret = ""demo-secret"",                  RedirectUri = new Uri(""http://localhost:1179/callback""),                  AuthorizationRedirectDelegate = HandleAuthorizationUrlAsync,              },          }, HttpClient, LoggerFactory);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,tests\ModelContextProtocol.AspNetCore.Tests\ModelContextProtocol.AspNetCore.Tests.csproj,File,tests\ModelContextProtocol.AspNetCore.Tests\OAuth\AuthTests.cs,636,8,T:System.Uri,,,,,"await using var transport = new HttpClientTransport(new()          {              Endpoint = new(McpServerUrl),              OAuth = new()              {                  ClientId = ""demo-client"",                  ClientSecret = ""demo-secret"",                  RedirectUri = new Uri(""http://localhost:1179/callback""),                  AuthorizationRedirectDelegate = HandleAuthorizationUrlAsync,              },          }, HttpClient, LoggerFactory);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,tests\ModelContextProtocol.AspNetCore.Tests\ModelContextProtocol.AspNetCore.Tests.csproj,File,tests\ModelContextProtocol.AspNetCore.Tests\OAuth\AuthTests.cs,636,8,T:System.Uri,,,,,"await using var transport = new HttpClientTransport(new()          {              Endpoint = new(McpServerUrl),              OAuth = new()              {                  ClientId = ""demo-client"",                  ClientSecret = ""demo-secret"",                  RedirectUri = new Uri(""http://localhost:1179/callback""),                  AuthorizationRedirectDelegate = HandleAuthorizationUrlAsync,              },          }, HttpClient, LoggerFactory);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,tests\ModelContextProtocol.AspNetCore.Tests\ModelContextProtocol.AspNetCore.Tests.csproj,File,tests\ModelContextProtocol.AspNetCore.Tests\OAuth\AuthTests.cs,636,8,M:System.Uri.#ctor(System.String),,,,,"await using var transport = new HttpClientTransport(new()          {              Endpoint = new(McpServerUrl),              OAuth = new()              {                  ClientId = ""demo-client"",                  ClientSecret = ""demo-secret"",                  RedirectUri = new Uri(""http://localhost:1179/callback""),                  AuthorizationRedirectDelegate = HandleAuthorizationUrlAsync,              },          }, HttpClient, LoggerFactory);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,tests\ModelContextProtocol.AspNetCore.Tests\ModelContextProtocol.AspNetCore.Tests.csproj,File,tests\ModelContextProtocol.AspNetCore.Tests\OAuth\AuthTests.cs,636,8,T:System.Uri,,,,,"await using var transport = new HttpClientTransport(new()          {              Endpoint = new(McpServerUrl),              OAuth = new()              {                  ClientId = ""demo-client"",                  ClientSecret = ""demo-secret"",                  RedirectUri = new Uri(""http://localhost:1179/callback""),                  AuthorizationRedirectDelegate = HandleAuthorizationUrlAsync,              },          }, HttpClient, LoggerFactory);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,tests\ModelContextProtocol.AspNetCore.Tests\ModelContextProtocol.AspNetCore.Tests.csproj,File,tests\ModelContextProtocol.AspNetCore.Tests\OAuth\AuthTests.cs,608,8,T:System.Uri,,,,,"await using var transport = new HttpClientTransport(new()          {              Endpoint = new(McpServerUrl),              OAuth = new()              {                  ClientId = ""demo-client"",                  ClientSecret = ""demo-secret"",                  RedirectUri = new Uri(""http://localhost:1179/callback""),                  AuthorizationRedirectDelegate = HandleAuthorizationUrlAsync,              },          }, HttpClient, LoggerFactory);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,tests\ModelContextProtocol.AspNetCore.Tests\ModelContextProtocol.AspNetCore.Tests.csproj,File,tests\ModelContextProtocol.AspNetCore.Tests\OAuth\AuthTests.cs,608,8,M:System.Uri.#ctor(System.String),,,,,"await using var transport = new HttpClientTransport(new()          {              Endpoint = new(McpServerUrl),              OAuth = new()              {                  ClientId = ""demo-client"",                  ClientSecret = ""demo-secret"",                  RedirectUri = new Uri(""http://localhost:1179/callback""),                  AuthorizationRedirectDelegate = HandleAuthorizationUrlAsync,              },          }, HttpClient, LoggerFactory);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,tests\ModelContextProtocol.AspNetCore.Tests\ModelContextProtocol.AspNetCore.Tests.csproj,File,tests\ModelContextProtocol.AspNetCore.Tests\OAuth\AuthTests.cs,608,8,T:System.Uri,,,,,"await using var transport = new HttpClientTransport(new()          {              Endpoint = new(McpServerUrl),              OAuth = new()              {                  ClientId = ""demo-client"",                  ClientSecret = ""demo-secret"",                  RedirectUri = new Uri(""http://localhost:1179/callback""),                  AuthorizationRedirectDelegate = HandleAuthorizationUrlAsync,              },          }, HttpClient, LoggerFactory);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,tests\ModelContextProtocol.AspNetCore.Tests\ModelContextProtocol.AspNetCore.Tests.csproj,File,tests\ModelContextProtocol.AspNetCore.Tests\OAuth\AuthTests.cs,608,8,T:System.Uri,,,,,"await using var transport = new HttpClientTransport(new()          {              Endpoint = new(McpServerUrl),              OAuth = new()              {                  ClientId = ""demo-client"",                  ClientSecret = ""demo-secret"",                  RedirectUri = new Uri(""http://localhost:1179/callback""),                  AuthorizationRedirectDelegate = HandleAuthorizationUrlAsync,              },          }, HttpClient, LoggerFactory);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,tests\ModelContextProtocol.AspNetCore.Tests\ModelContextProtocol.AspNetCore.Tests.csproj,File,tests\ModelContextProtocol.AspNetCore.Tests\OAuth\AuthTests.cs,608,8,M:System.Uri.#ctor(System.String),,,,,"await using var transport = new HttpClientTransport(new()          {              Endpoint = new(McpServerUrl),              OAuth = new()              {                  ClientId = ""demo-client"",                  ClientSecret = ""demo-secret"",                  RedirectUri = new Uri(""http://localhost:1179/callback""),                  AuthorizationRedirectDelegate = HandleAuthorizationUrlAsync,              },          }, HttpClient, LoggerFactory);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,tests\ModelContextProtocol.AspNetCore.Tests\ModelContextProtocol.AspNetCore.Tests.csproj,File,tests\ModelContextProtocol.AspNetCore.Tests\OAuth\AuthTests.cs,608,8,T:System.Uri,,,,,"await using var transport = new HttpClientTransport(new()          {              Endpoint = new(McpServerUrl),              OAuth = new()              {                  ClientId = ""demo-client"",                  ClientSecret = ""demo-secret"",                  RedirectUri = new Uri(""http://localhost:1179/callback""),                  AuthorizationRedirectDelegate = HandleAuthorizationUrlAsync,              },          }, HttpClient, LoggerFactory);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,tests\ModelContextProtocol.AspNetCore.Tests\ModelContextProtocol.AspNetCore.Tests.csproj,File,tests\ModelContextProtocol.AspNetCore.Tests\OAuth\AuthTests.cs,569,8,T:System.Uri,,,,,"await using var transport = new HttpClientTransport(new()          {              Endpoint = new(McpServerUrl),              OAuth = new()              {                  ClientId = ""demo-client"",                  ClientSecret = ""demo-secret"",                  RedirectUri = new Uri(""http://localhost:1179/callback""),                  AuthorizationRedirectDelegate = HandleAuthorizationUrlAsync,              },          }, HttpClient, LoggerFactory);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,tests\ModelContextProtocol.AspNetCore.Tests\ModelContextProtocol.AspNetCore.Tests.csproj,File,tests\ModelContextProtocol.AspNetCore.Tests\OAuth\AuthTests.cs,569,8,M:System.Uri.#ctor(System.String),,,,,"await using var transport = new HttpClientTransport(new()          {              Endpoint = new(McpServerUrl),              OAuth = new()              {                  ClientId = ""demo-client"",                  ClientSecret = ""demo-secret"",                  RedirectUri = new Uri(""http://localhost:1179/callback""),                  AuthorizationRedirectDelegate = HandleAuthorizationUrlAsync,              },          }, HttpClient, LoggerFactory);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,tests\ModelContextProtocol.AspNetCore.Tests\ModelContextProtocol.AspNetCore.Tests.csproj,File,tests\ModelContextProtocol.AspNetCore.Tests\OAuth\AuthTests.cs,569,8,T:System.Uri,,,,,"await using var transport = new HttpClientTransport(new()          {              Endpoint = new(McpServerUrl),              OAuth = new()              {                  ClientId = ""demo-client"",                  ClientSecret = ""demo-secret"",                  RedirectUri = new Uri(""http://localhost:1179/callback""),                  AuthorizationRedirectDelegate = HandleAuthorizationUrlAsync,              },          }, HttpClient, LoggerFactory);"
